케이블관리번호,법정동코드,시도명,시군구명,읍면동명,리명,케이블매설위치코드명,케이블코어수,접속코어수,사용코어수,케이블용도코드명,준공거리M,지도거리M,공간위치G,중계기회선수,중요선로
48330CA023292,4833011600,경남,양산시,주남동,#,가공,24,19,18,#,269,269.59,"LINESTRING (129.14939114669016 35.42653826354686, 129.14939153675255 35.426540512110115, 129.14938880775017 35.426540160101915, 129.149198810537 35.4266942177053, 129.14892323739 35.4268938677517, 129.148617771076 35.4271236400868, 129.14840463476 35.4273732584354, 129.148180364036 35.427758737371, 129.147915089167 35.4281571050509, 129.147483787212 35.4282989264636)",15,
48330CA007333,4833031026,경남,양산시,동면,석산리,가공,12,0,0,기타,128,231.57,"LINESTRING (129.02846860674495 35.32508603970379, 129.028709749994 35.3253708415963, 129.029173319158 35.3258238022856, 129.028434578924 35.3264156594536, 129.028410922665 35.3264100619894, 129.028278388849 35.3263651027418)",,
48330CA010951,4833025324,경남,양산시,물금읍,범어리,가공,12,9,6,기타,155,158,"LINESTRING (129.00855652361514 35.33391558599825, 129.00861950360022 35.333923463646194, 129.00892309892419 35.334126898752274, 129.0091893550361 35.334359967867684, 129.00930097146664 35.334460276978085, 129.00953602921777 35.3347080961882, 129.009727887158 35.3349446302695)",4,
48330CA010200,4833032023,경남,양산시,원동면,내포리,가공,4,4,3,기타,250,241.06,"LINESTRING (128.953232133008 35.3932508015014, 128.952637914032 35.3931924508682, 128.952042512623 35.3931753972471, 128.951549556515 35.3930847591791, 128.950996428594 35.393006087411, 128.950624876042 35.3929051919006)",2,
48330CA007974,4833010700,경남,양산시,북정동,#,가공,48,46,43,기타,100,92.71,"LINESTRING (129.040958472791 35.3583566582835, 129.04096818798112 35.35835696589089, 129.041105843154 35.3583316355909, 129.04101527111672 35.35810818391026, 129.040895995402 35.3578223121377, 129.04087693676084 35.35779730594601, 129.04104408322618 35.35774933181387)",28,
48330CA008080,4833011100,경남,양산시,유산동,#,가공,144,134,86,기타,239,235,"LINESTRING (129.0289657397547 35.371707201411816, 129.028967333098 35.3717155430041, 129.028834054794 35.3718876799689, 129.028723180839 35.3719977002696, 129.028543754781 35.3722189225945, 129.028377207839 35.3724072105704, 129.028137392873 35.372676742269, 129.027875727725 35.3729712928588, 129.027482573373 35.3734433330177)",87,O
48330CA014806,4833011500,경남,양산시,명동,#,가공,8,5,5,기타,121.51,121.51,"LINESTRING (129.182602599439 35.399432537728, 129.181961769293 35.3995849907907, 129.181449748385 35.3998013718093, 129.181492928205 35.3998361952559, 129.181497261363 35.3998627780652)",6,
48330CA007402,4833010300,경남,양산시,중부동,#,가공,12,4,3,기타,784,904,"LINESTRING (129.032001154522 35.33526619109, 129.031905989239 35.3343859629234, 129.031698968326 35.3329892486947, 129.031608231376 35.3324855214227, 129.031502894629 35.3319124560704, 129.031285098521 35.3316562811207, 129.030949389764 35.3314731591978, 129.030861810863 35.3314260526151, 129.031003635931 35.3309689517416, 129.031202930854 35.3306971243642, 129.03083410674 35.330530072419, 129.030301400853 35.3307815403, 129.029610121283 35.3306112596102, 129.029909781437 35.3301255219086, 129.030908276492 35.330325276329, 129.031217192873 35.3299996135214)",8,
48330CA007837,4833011500,경남,양산시,명동,#,가공,12,11,9,기타,16,15,"LINESTRING (129.17116476815397 35.40410437907445, 129.1711670986212 35.404122328681915, 129.17116368059 35.40423504941271, 129.1711660953273 35.40424459245635)",11,
48330CA008034,4833025324,경남,양산시,물금읍,범어리,가공,12,1,1,기타,290,258.04,"LINESTRING (128.9975905154467 35.32979052498754, 128.9975473996007 35.3297969054289, 128.9973021658423 35.329535171181334, 128.997115402514 35.3298069052941, 128.997066322655 35.3301215484817, 128.996991331394 35.3305598523612, 128.996880249036 35.3311397888151, 128.996865831753 35.3312732545409, 128.997068236528 35.3312521537948)",,
48330CA007395,4833011200,경남,양산시,어곡동,#,가공,24,21,10,기타,494,486,"LINESTRING (128.98722331001616 35.41940155421943, 128.986757371042 35.4193146701347, 128.98636043864332 35.41926130524911, 128.985899180945 35.4192546118922, 128.985418069746 35.4192734311777, 128.984887211385 35.4192929763499, 128.984448932816 35.4192920696959, 128.983727875733 35.4192767004334, 128.98365761929907 35.41924665002106, 128.98328252049552 35.418945072920465, 128.982761337655 35.418727090887, 128.982548830255 35.418553064268, 128.982252112568 35.4185919100568, 128.9821973130756 35.41860262653221)",6,
48330CA007630,4833011900,경남,양산시,평산동,#,가공,12,11,7,기타,550,409.19,"LINESTRING (129.14489469211807 35.38779180874897, 129.14507746860005 35.38780467422227, 129.145370372625 35.387745711658, 129.145523300113 35.3876867323787, 129.145901861532 35.3874669738904, 129.14617967670506 35.387215333508564, 129.146335775492 35.3868615250954, 129.146456924757 35.3864309302329, 129.146657843219 35.3861872213801, 129.146722486407 35.3859446158918, 129.146838249302 35.385623860804, 129.146939280612 35.385398003272, 129.14709348047 35.3852329389488, 129.147288484786 35.3849909143464)",12,
48330CA007633,4833011900,경남,양산시,평산동,#,가공,12,12,0,기타,264,268,"LINESTRING (129.145702058542 35.3765053850247, 129.14571960738982 35.377032948513126, 129.145697501817 35.377350346716995, 129.1457070683288 35.3777974721666, 129.145739756252 35.3782062687765, 129.145635315613 35.3782655367112, 129.145064084475 35.3781705927068, 129.144920231351 35.3781913537198, 129.14490451308 35.3781873066571)",,
48330CA007621,4833011200,경남,양산시,어곡동,#,가공,12,2,1,기타,68,72,"LINESTRING (129.00331455206518 35.36952411227457, 129.0033312827379 35.36951742394659, 129.0035012284291 35.369296111136734, 129.00381897163643 35.369124517972494, 129.003859627549 35.3690800971532, 129.003869991012 35.3690771311357)",,
48330CA008546,4833010400,경남,양산시,북부동,#,지중,72,21,7,기타,190,144.63,"LINESTRING (129.036883789848 35.343968189199, 129.037532345647 35.3439844743567, 129.037657786512 35.343993986033, 129.037805287751 35.3439896057435, 129.03814942628 35.3439974112748, 129.038471958033 35.3440191001298)",1,
48330CA029392,4833011200,경남,양산시,어곡동,#,가공,24,24,12,#,148,148,"LINESTRING (129.0096635386219 35.36959370675196, 129.009248834663 35.3697942841206, 129.008729614804 35.3698012971563, 129.008251841854 35.3698474572964, 129.008107192393 35.3698077703608)",4,
48330CA007212,4833031028,경남,양산시,동면,가산리,가공,72,70,15,기타,376,380,"LINESTRING (129.0165208411803 35.28033802430902, 129.0165736604905 35.279872335505345, 129.016588986514 35.279525155803, 129.016597545619 35.2790368518557, 129.016606596815 35.2786195646086, 129.016606777835 35.2783965721187, 129.0165978889865 35.278149841465094, 129.01708997818 35.2781561499477, 129.017155792456 35.2777830033588, 129.017226026656 35.2774952073893, 129.017262976932 35.277341798438)",5,
48330CA007653,4833032023,경남,양산시,원동면,내포리,가공,12,11,10,기타,431,438.01,"LINESTRING (128.9594750081922 35.40619454084721, 128.959147939843 35.4059525039322, 128.958904530244 35.4057467109853, 128.958603333598 35.405563659784, 128.958204753503 35.4054713947578, 128.957873635737 35.4053153693315, 128.957622652258 35.4051070539118, 128.957354065568 35.4048587665212, 128.956957303576 35.4046340976231, 128.95647473350922 35.40444334966822, 128.956042670995 35.4042413381198, 128.95566144855297 35.403881774288536)",7,
48330CA007236,4833034024,경남,양산시,하북면,답곡리,가공,12,2,1,기타,567,575,"LINESTRING (129.0876002532941 35.48119980376644, 129.087659577579 35.481103699212, 129.087847679538 35.4807667143933, 129.088027681965 35.4804022530157, 129.088198648036 35.4800829253591, 129.088351976225 35.4797450795133, 129.088447854516 35.4795487858973, 129.088434987982 35.4793219731689, 129.088319543899 35.4789424467023, 129.088188793935 35.4785463213801, 129.0881549397456 35.478078279036396, 129.088011698561 35.47772321313, 129.087997910259 35.4776900885921, 129.08793375003376 35.47744460519469, 129.08765947256154 35.47712365334694, 129.087379360231 35.4768713746649, 129.08726255930017 35.47638987871259)",2,
48330CA008452,4833033027,경남,양산시,상북면,내석리,가공,12,6,5,기타,327,327,"LINESTRING (129.014207685432 35.4520673356755, 129.013779799149 35.4519968975896, 129.01322104374 35.4520303135385, 129.012818875434 35.452018729935, 129.012387155615 35.4520318465984, 129.011890421607 35.4521597906652, 129.011449110275 35.4524425300835, 129.011179183459 35.4527630283055, 129.0111623227755 35.45294453265561)",3,
48330CA029377,4833011400,경남,양산시,삼호동,#,가공,48,36,15,#,208,208,"LINESTRING (129.176327033868 35.418191786909, 129.1763512770847 35.41798814112044, 129.17659852434008 35.41781186326231, 129.176611089939 35.4176488467446, 129.17679541631944 35.41746442550288, 129.17681339284343 35.41733542266436, 129.17685968796405 35.4172110977731, 129.17695441225283 35.4169657991243, 129.17709732856719 35.41672095796258, 129.17723726701223 35.41653588595884)",22,
48330CA008627,4833010300,경남,양산시,중부동,#,가공,24,4,4,기타,1,1,"LINESTRING (129.028192777202 35.33868476312059, 129.028202657269 35.3386835366745, 129.028199862996 35.338691294552525)",,
48330CA010156,4833010300,경남,양산시,중부동,#,가공,48,45,44,기타,3,2,"LINESTRING (129.02756940548812 35.339630716300995, 129.0275556193642 35.3396335671314, 129.02755755801402 35.3396406567101)",25,
48330CA010076,4833010700,경남,양산시,북정동,#,가공,8,1,1,기타,38,7.84,"LINESTRING (129.04756636822856 35.370176598553, 129.047637398296 35.3701364803865)",,
48330CA008624,4833012000,경남,양산시,덕계동,#,가공,24,23,21,기타,2,0.98,"LINESTRING (129.15190336861187 35.37490115133821, 129.15190164310752 35.374892441035726)",17,
48330CA007251,4833012000,경남,양산시,덕계동,#,가공,12,10,6,기타,68,21.53,"LINESTRING (129.149957490285 35.372925147824084, 129.150194388381 35.3729234246827)",5,
48330CA006943,4833025323,경남,양산시,물금읍,가촌리,가공,12,9,6,기타,221,49,"LINESTRING (128.997752988783 35.3248822325924, 128.997671150766 35.3249919250629, 128.997803025457 35.3250983554221, 128.997951216454 35.3252043356382)",5,
48330CA008714,4833025324,경남,양산시,물금읍,범어리,가공,8,0,0,기타,96,96,"LINESTRING (129.010851008166 35.3307330193159, 129.0108729921 35.3307326535218, 129.01109803848587 35.330890348988106, 129.01160547078888 35.33044560607034)",,
48330CA027865,4833034021,경남,양산시,하북면,순지리,가공,12,9,9,#,377,378,"LINESTRING (129.08814934718237 35.48830202148968, 129.0882078614377 35.4883215362204, 129.08827537663805 35.48820767097255, 129.0884069990006 35.48797308268735, 129.088594561708 35.48763168379415, 129.08875823679054 35.48733680401233, 129.08896415218504 35.48697417347465, 129.08919490690656 35.486561066256726, 129.089362090554 35.4862571297874, 129.089439365471 35.4860803413672, 129.089635134601 35.4857338224503, 129.089725844095 35.4855501580628, 129.089921449654 35.4852766589087)",10,
48330CA008328,4833031028,경남,양산시,동면,가산리,가공,72,57,15,기타,1209,1257,"LINESTRING (129.02118646060032 35.29837555876556, 129.021202664307 35.2981654980032, 129.021154903387 35.2978468564296, 129.02108611496917 35.29745156317909, 129.02103048309272 35.297086554156174, 129.02097565032005 35.296663213202955, 129.02086392404718 35.29628482219078, 129.02071771449343 35.295946027672855, 129.02065014461604 35.29558567645369, 129.02040760549957 35.295147773951626, 129.02022423529831 35.29488130826721, 129.0199703858055 35.29455654452219, 129.019741504704 35.2942522372773, 129.01954101894196 35.29397080247929, 129.0192925214179 35.29366459594106, 129.018955941375 35.2932479569882, 129.018761599042 35.2930084316471, 129.01839944399865 35.29261066384348, 129.0182383364577 35.292476038722356, 129.01777915980284 35.29186519658341, 129.01769460976348 35.29177243554572, 129.01736185612097 35.2913432822677, 129.017093551903 35.2910307001764, 129.01676061980186 35.29064152314308, 129.016634338808 35.2905790509024, 129.01638820759806 35.290195114237335, 129.0160780517325 35.289816106770466, 129.01575171457873 35.289416874496304, 129.01543517411 35.2889617702714, 129.01499070994447 35.28853946590637)",2,
48330CA007038,4833033023,경남,양산시,상북면,소토리,가공,48,19,17,기타,200,192,"LINESTRING (129.048119372225 35.3789943552383, 129.04794716381312 35.378677835119326, 129.047754995968 35.3783103082586, 129.047669095904 35.3779353763339, 129.047654289278 35.3779097596775, 129.04754845074663 35.377605839094514, 129.04774944508122 35.37743971211677, 129.04777152824272 35.37742520114651)",18,
48330CA007640,4833010500,경남,양산시,명곡동,#,가공,12,11,10,기타,354,354,"LINESTRING (129.06474677382698 35.340737167128886, 129.06543372005825 35.34095669517473, 129.066537758362 35.3409439558854, 129.066941140782 35.3412229532608, 129.067226108588 35.3418285383218, 129.06730826418 35.3424232982612)",16,
48330CA023945,4833010700,경남,양산시,북정동,#,지중,12,3,3,#,98,96,"LINESTRING (129.0483091618898 35.35892409187454, 129.04832397399065 35.3587497870276, 129.04834026445835 35.35854024243961, 129.048926884977 35.3585671462235)",2,
48330CA008864,4833010700,경남,양산시,북정동,#,가공,48,46,10,기타,199,197,"LINESTRING (129.04615419863 35.364789155485, 129.04620827419345 35.36491952692562, 129.046300207568 35.3651411693895, 129.046464613625 35.365546048985, 129.046585155378 35.3658345906881, 129.046717219358 35.3661625047341, 129.046844577025 35.3664693174547)",12,
48330CA007062,4833010700,경남,양산시,북정동,#,가공,72,69,63,기타,377,377,"LINESTRING (129.044933342189 35.3679397351039, 129.044927549467 35.3679585363657, 129.044962603324 35.36822489779951, 129.045014386555 35.3684356724817, 129.044991308337 35.3684999292284, 129.044705107453 35.3685820801269, 129.044355434671 35.3686836214089, 129.04442386608306 35.36887275518312, 129.044509495849 35.3690690004722, 129.044659386656 35.3694407153307, 129.0448234459976 35.36983785512725, 129.0449268440636 35.370086058778504, 129.04503292919 35.3703704900111, 129.045127085466 35.3706037562061, 129.04524675093472 35.370775129945386, 129.0453072973554 35.37079802198634)",36,
48330CA015059,4833032023,경남,양산시,원동면,내포리,가공,12,9,4,#,295,292,"LINESTRING (128.93486429747907 35.41637853729072, 128.934916161701 35.416712846189, 128.934995205537 35.4170925175811, 128.935010792962 35.417511486055, 128.9348627216926 35.417822999074595, 128.9346780457201 35.41816145766905, 128.9345666678405 35.41844100543448, 128.934484719357 35.4189229288837)",5,
48330CA029831,4833011700,경남,양산시,소주동,#,가공,8,8,7,#,177,177,"LINESTRING (129.15801663824047 35.40821401711069, 129.158827771875 35.4093553055959, 129.159147807091 35.4092489085983)",9,
48330CA007520,4833032022,경남,양산시,원동면,용당리,가공,48,42,25,기타,342,325,"LINESTRING (128.90354132739657 35.37234324236249, 128.90354746553825 35.37235007391891, 128.903107239536 35.3722630708513, 128.902580955628 35.3721330956507, 128.902133832356 35.3720087404423, 128.901815667296 35.3719665471828, 128.901414249355 35.3719418033965, 128.900953098041 35.3719887304885, 128.900604308415 35.3720124673637, 128.90030910585034 35.3720348302259, 128.90010599847778 35.37216681148077, 128.9000963912324 35.372166759477366)",22,
48330CA010942,4833010200,경남,양산시,남부동,#,지중,8,4,4,기타,299,230,"LINESTRING (129.03767421569944 35.335015216714886, 129.03767318037356 35.334960571247585, 129.0368782554474 35.33496053894902, 129.03687651539173 35.33479602164375, 129.03666066676428 35.334799893064094, 129.0366359582661 35.33385804979401, 129.036587609137 35.3337879557242)",,
